URL,Width,Height,Type,Aspect Ratio
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1294_300px.jpg",300,470,img element,0.64
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1293_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1292_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1291_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1290_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1289_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1288_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1287_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1286_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1285_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1284_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1283_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1282_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1281_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1280_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1279_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1278_300px.jpg",300,527,img element,0.57
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1277_300px.jpg",300,503,img element,0.60
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1276_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1275_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1274_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1273_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1272_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1271_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1270_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1269_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1268_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1267_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1266_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1265_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1264_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1263_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1262_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1261_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1260_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1259_300px.jpg",458,300,img element,1.53
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1258_300px.jpg",458,300,img element,1.53
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1257_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1256_300px.jpg",458,300,img element,1.53
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1255_300px.jpg",458,300,img element,1.53
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1254_300px.jpg",458,300,img element,1.53
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1253_300px.jpg",458,300,img element,1.53
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1252_300px.jpg",458,300,img element,1.53
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1251_300px.jpg",458,300,img element,1.53
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1250_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1249_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1248_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1247_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1246_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1245_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1244_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1243_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1242_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1241_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1240_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1239_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1238_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1237_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1236_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1235_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1234_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1233_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1232_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1231_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1230_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1229_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1228_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1227_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1226_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1225_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1224_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1223_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1222_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1221_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1220_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1219_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1218_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1217_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1216_300px.jpg",579,300,img element,1.93
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1215_300px.jpg",570,300,img element,1.90
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1214_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1213_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1212_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1211_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1210_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1209_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1208_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1207_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1206_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1205_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1204_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1203_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1202_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1201_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1200_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1199_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1198_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1197_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1196_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1195_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1194_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1193_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1192_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1191_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1190_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1189_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1188_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1187_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1186_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1185_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1184_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1183_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1182_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1181_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1180_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1179_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1178_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1177_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1176_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1175_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/2000/christina-model_1174_300px.jpg",300,457,img element,0.66
